type;title;director;country;year_added;release_year;Age_category;duration;Genre
Movie;The Flying Guillotine;Meng Hua Ho;Hong Kong;2018;1975;Adults;[90min..120min];Action & Adventure, Dramas, International Movies
Movie;The Forbidden Kingdom;Rob Minkoff;United States;2019;2008;Teens;[90min..120min];Action & Adventure, Sci-Fi & Fantasy
Movie;The Force;Peter Nicks;United States;2018;2017;Adults;[90min..120min];Documentaries
Movie;The Foreigner;Martin Campbell;United Kingdom;2020;2017;Adults;[90min..120min];Action & Adventure, International Movies
Movie;The Founder;John Lee Hancock;United States;2020;2016;Teens;[90min..120min];Dramas
Movie;The Frozen Ground;Scott Walker;United States;2020;2013;Adults;[90min..120min];Dramas, Thrillers
Movie;The Ghost Who Walks;Cody Stokes;United States;2020;2019;Adults;[90min..120min];Dramas, Independent Movies, Thrillers
Movie;The Golem;Doron Paz, Yoav Paz;Israel;2019;2018;Adults;[90min..120min];Horror Movies, Independent Movies, International Movies
Movie;The Good Catholic;Paul Shoulberg;United States;2018;2017;Teens;[90min..120min];Comedies, Dramas, Romantic Movies
Movie;The Good Neighbor;Kasra Farahani;United States;2016;2016;Adults;[90min..120min];Dramas, Independent Movies, Thrillers
Movie;The Green Hornet;Michel Gondry;United States;2020;2011;Teens;[90min..120min];Action & Adventure, Comedies
Movie;The Hatred;Michael G. Kehoe;United States;2017;2017;Adults;[90min..120min];Horror Movies
Movie;The Healer;Paco Arango;Spain;2020;2017;Teens;[90min..120min];Children & Family Movies, Dramas, Faith & Spirituality
Movie;The Heroes of Evil;Zoe Berriat?a;Spain;2016;2015;Adults;[90min..120min];Dramas, International Movies
Movie;The Heyday of the Insensitive Bastards;Mark Columbus, Lauren Hoekstra, Sarah Kruchowski, Ryan Moody, Simon Savelyev, Vanita Shastry, Shadae Lamar Smith, Jeremy David White;United States;2018;2017;Adults;[90min..120min];Dramas, Independent Movies
Movie;The Hollow Point;Gonzalo L?pez-Gallego;United States;2017;2016;Adults;[90min..120min];Action & Adventure
Movie;The Holy Man;Note Chern-Yim;Thailand;2018;2005;Teens;[90min..120min];Comedies, Faith & Spirituality, International Movies
Movie;The Humanity Bureau;Rob W. King;Canada;2018;2017;Adults;[90min..120min];Action & Adventure, Sci-Fi & Fantasy
Movie;The Hurricane Heist;Rob Cohen;United Kingdom;2018;2018;Teens;[90min..120min];Action & Adventure
Movie;The Hurt Business;Vlad Yudin;United States;2017;2016;Teens;[90min..120min];Documentaries, Sports Movies
Movie;The Incident;Isaac Ezban;Mexico;2017;2014;Adults;[90min..120min];International Movies, Sci-Fi & Fantasy, Thrillers
Movie;The Incredibles 2;Brad Bird;United States;2019;2018;Older Kids;[90min..120min];Children & Family Movies, Comedies
Movie;The Indian in the Cupboard;Frank Oz;United States;2020;1995;Older Kids;[90min..120min];Children & Family Movies, Dramas
Movie;The Informant!;Steven Soderbergh;United States;2018;2009;Adults;[90min..120min];Comedies, Dramas
Movie;The Intent;Femi Oyeniran, Kalvadour Peterson;United Kingdom;2017;2016;Adults;[90min..120min];Dramas, International Movies, Thrillers
Movie;The Intent 2: The Come Up;Femi Oyeniran, Nicky Slimting Walker;United Kingdom;2019;2018;Adults;[90min..120min];Dramas, International Movies
Movie;The Invention of Lying;Ricky Gervais, Matthew Robinson;United States;2020;2009;Teens;[90min..120min];Comedies, Romantic Movies
Movie;The Invitation;Karyn Kusama;United States;2016;2015;Adults;[90min..120min];Horror Movies, Independent Movies, Thrillers
Movie;The Iron Lady;Phyllida Lloyd;United Kingdom;2019;2011;Teens;[90min..120min];Dramas, International Movies
Movie;The Jane Austen Book Club;Robin Swicord;United States;2019;2007;Teens;[90min..120min];Comedies, Dramas, Romantic Movies
Movie;The Keeping Hours;Karen Moncrieff;United States;2018;2017;Teens;[90min..120min];Dramas, Thrillers
Movie;The King's Speech;Tom Hooper;United Kingdom;2018;2010;Adults;[90min..120min];Dramas, International Movies
Movie;The Lake House;Alejandro Agresti;United States;2019;2006;Older Kids;[90min..120min];Dramas, Romantic Movies, Sci-Fi & Fantasy
Movie;The Last Days of Chez Nous;Gillian Armstrong;Australia;2016;1992;Adults;[90min..120min];Classic Movies, Dramas
Movie;The Last Man on the Moon;Mark Craig;United Kingdom;2016;2014;Older Kids;[90min..120min];Documentaries
Movie;The Legend of Michael Mishra;Manish Jha;India;2019;2016;Teens;[90min..120min];Comedies, Dramas, International Movies
Movie;The Little Prince;Mark Osborne;France;2020;2015;Older Kids;[90min..120min];Children & Family Movies
Movie;The Lobster;Yorgos Lanthimos;Ireland;2018;2015;Adults;[90min..120min];Comedies, International Movies, Romantic Movies
Movie;The Lodgers;Brian O'Malley;Ireland;2018;2017;Adults;[90min..120min];Horror Movies, International Movies
Movie;The Longshots;Fred Durst;United States;2019;2008;Older Kids;[90min..120min];Comedies, Dramas, Sports Movies
Movie;The Look of Silence;Joshua Oppenheimer;Denmark;2016;2014;Teens;[90min..120min];Documentaries, International Movies
Movie;The Lovers and the Despot;Robert Cannan, Ross Adam;United Kingdom;2017;2016;Teens;[90min..120min];Documentaries, International Movies
Movie;The Mayo Clinic;Ken Burns, Christopher Loren Ewers, Erik Ewers;United States;2019;2018;Teens;[90min..120min];Documentaries
Movie;The Men Who Stare at Goats;Grant Heslov;United States;2019;2009;Adults;[90min..120min];Comedies
Movie;The Model;Mads Matthiesen;Denmark;2016;2016;Adults;[90min..120min];Dramas, Independent Movies, International Movies
Movie;The Monster;Bryan Bertino;United States;2019;2016;Adults;[90min..120min];Horror Movies, Independent Movies
Movie;The Muppets;James Bobin;United States;2020;2011;Older Kids;[90min..120min];Children & Family Movies, Comedies
Movie;The Music of Silence;Michael Radford;Italy;2018;2017;Older Kids;[90min..120min];Dramas, International Movies, Music & Musicals
Movie;The Nutcracker and the Four Realms;Lasse Hallstr?m, Joe Johnston;United States;2019;2018;Older Kids;[90min..120min];Children & Family Movies
Movie;The One I Love;Charlie McDowell;United States;2019;2014;Adults;[90min..120min];Comedies, Dramas, Independent Movies
Movie;The Only Mother To You All;Wenn V. Deramas;Philippines;2019;2008;Older Kids;[90min..120min];Comedies, International Movies
Movie;The Other Guys;Adam McKay;United States;2020;2010;Teens;[90min..120min];Action & Adventure, Comedies
Movie;The Parole Officer;John Duigan;United Kingdom;2018;2001;Adults;[90min..120min];Action & Adventure, Comedies
Movie;The Perks of Being a Wallflower;Stephen Chbosky;United States;2020;2012;Teens;[90min..120min];Comedies, Dramas
Movie;The Pink Panther;Shawn Levy;United States;2019;2006;Older Kids;[90min..120min];Children & Family Movies, Comedies
Movie;The Pirates of Somalia;Bryan Buckley;Somalia;2018;2017;Adults;[90min..120min];Dramas
Movie;The Player;Ahmad El-Badri;Egypt;2019;2012;Adults;[90min..120min];Comedies, International Movies
Movie;The Polar Express;Robert Zemeckis;United States;2021;2004;Kids;[90min..120min];Children & Family Movies
Movie;The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe;Randall Lobb, Robert McCallum;Canada;2018;2017;Teens;[90min..120min];Documentaries
Movie;The President's Barber;Chan-sang Lim;South Korea;2017;2004;Adults;[90min..120min];Comedies, Dramas, International Movies
Movie;The Prince;Brian A. Miller;United States;2019;2014;Adults;[90min..120min];Action & Adventure
Movie;The Prince & Me;Martha Coolidge;United States;2020;2004;Older Kids;[90min..120min];Comedies, Romantic Movies
Movie;The Princess and the Frog;Ron Clements, John Musker;United States;2019;2009;Kids;[90min..120min];Children & Family Movies
Movie;The Pursuit of Happyness;Gabriele Muccino;United States;2019;2006;Teens;[90min..120min];Dramas
Movie;The Rainbow Troops;Riri Riza;Indonesia;2018;2008;Older Kids;[90min..120min];Children & Family Movies, Dramas, International Movies
Movie;The Rehearsal;Alison MacLean;New Zealand;2018;2016;Adults;[90min..120min];Dramas, Independent Movies, International Movies
Movie;The Rift: The Dark Side of the Moon;Dejan Ze?evi?;Serbia;2018;2016;Adults;[90min..120min];Horror Movies, Independent Movies, Sci-Fi & Fantasy
Movie;The Right One;Hadi El Bagoury;Egypt;2019;2011;Teens;[90min..120min];Dramas, International Movies, Romantic Movies
Movie;The Ring;Gore Verbinski;United States;2020;2002;Teens;[90min..120min];Horror Movies, Thrillers
Movie;The Riot Club;Lone Scherfig;United Kingdom;2017;2014;Adults;[90min..120min];Dramas, International Movies
Movie;The River Wild;Curtis Hanson;United States;2018;1994;Teens;[90min..120min];Action & Adventure
Movie;The Rolling Stones: Ol? Ol? Ol?! A Trip Across Latin America;Paul Dugdale;United Kingdom;2019;2016;Adults;[90min..120min];Documentaries, International Movies, Music & Musicals
Movie;The Roommate;Christian E. Christiansen;United States;2020;2011;Teens;[90min..120min];Thrillers
Movie;The Rover;David Mich?d;Australia;2018;2014;Adults;[90min..120min];International Movies, Thrillers
Movie;The Salvation;Kristian Levring;Denmark;2017;2014;Adults;[90min..120min];Dramas, Independent Movies, International Movies
Movie;The Sapphires;Wayne Blair;Australia;2019;2012;Teens;[90min..120min];Comedies, Dramas, Independent Movies
Movie;The Sea of Trees;Gus Van Sant;United States;2018;2015;Teens;[90min..120min];Dramas
Movie;The Seven Five;Tiller Russell;United States;2017;2014;Adults;[90min..120min];Documentaries
Movie;The Show;Giancarlo Esposito;United States;2020;2017;Adults;[90min..120min];Dramas
Movie;The Sign of Venus;Dino Risi;Italy;2020;1955;Teens;[90min..120min];Classic Movies, Comedies, Independent Movies
Movie;The Signal;William Eubank, Will Eubank;United States;2018;2014;Teens;[90min..120min];Sci-Fi & Fantasy, Thrillers
Movie;The Spectacular Now;James Ponsoldt;United States;2018;2013;Adults;[90min..120min];Dramas, Independent Movies, Romantic Movies
Movie;The Spy Next Door;Brian Levant;United States;2020;2010;Older Kids;[90min..120min];Action & Adventure, Children & Family Movies, Comedies
Movie;The Spy Who Fell to Earth;Thomas Meadmore;United Kingdom;2019;2019;Adults;[90min..120min];Documentaries, International Movies
Movie;The Sunshine Makers;Cosmo Feilding-Mellen;United Kingdom;2017;2015;Adults;[90min..120min];Documentaries, International Movies
Movie;The Surrounding Game;Will Lockhart, Cole D. Pruitt;United States;2018;2018;Teens;[90min..120min];Documentaries
Movie;The Taking of Pelham 123;Tony Scott;United States;2019;2009;Adults;[90min..120min];Action & Adventure
Movie;The Thief and the Imbecile;Mohammed El-Tahawy, Mohamed Mostafa;Egypt;2019;2013;Teens;[90min..120min];Dramas, International Movies
Movie;The Tiger Hunter;Lena Khan;United States;2018;2016;Teens;[90min..120min];Comedies, Dramas, Independent Movies
Movie;The Time Machine;Simon Wells;United States;2019;2002;Teens;[90min..120min];Action & Adventure, Sci-Fi & Fantasy
Movie;The Time Traveler's Wife;Robert Schwentke;United States;2019;2009;Teens;[90min..120min];Dramas, Romantic Movies, Sci-Fi & Fantasy
Movie;The Tribes of Palos Verdes;Brendan Malloy, Emmett Malloy;United States;2019;2017;Adults;[90min..120min];Dramas, Independent Movies, Sports Movies
Movie;The Trigger Effect;David Koepp;United States;2018;1996;Adults;[90min..120min];Thrillers
Movie;The Trip to Spain;Michael Winterbottom;United Kingdom;2017;2016;Adults;[90min..120min];Comedies
Movie;The Trust;Ben Brewer, Alex Brewer;United States;2019;2015;Adults;[90min..120min];Thrillers
Movie;The Tuxedo;Kevin Donovan;United States;2019;2002;Teens;[90min..120min];Action & Adventure, Comedies
Movie;The Ugly Truth;Robert Luketic;United States;2019;2009;Adults;[90min..120min];Comedies, Romantic Movies
Movie;The Unborn Child;Poj Arnon;Thailand;2018;2011;Adults;[90min..120min];Horror Movies, International Movies
Movie;The Unknown Girl;Jean-Pierre Dardenne, Luc Dardenne;Belgium;2017;2016;Adults;[90min..120min];Dramas, International Movies
Movie;The Unknown Known;Errol Morris;United States;2019;2013;Teens;[90min..120min];Documentaries
Movie;The Vatican Tapes;Mark Neveldine;United States;2020;2015;Teens;[90min..120min];Horror Movies, Thrillers
Movie;The Walls of the Moon;Ossama Abu El Atta, Tarek Al Eryan;Egypt;2019;2015;Teens;[90min..120min];Action & Adventure, Dramas, International Movies
Movie;The Water Diviner;Russell Crowe;Australia;2019;2014;Adults;[90min..120min];Dramas, International Movies
Movie;The Water Horse: Legend of the Deep;Jay Russell;New Zealand;2018;2007;Older Kids;[90min..120min];Children & Family Movies
Movie;The Wedding Curse;Chito S. Ro?o;Philippines;2019;2006;Older Kids;[90min..120min];Horror Movies, International Movies
Movie;The Wedding Party 2: Destination Dubai;Niyi Akinmolayan;Nigeria;2019;2017;Teens;[90min..120min];Comedies, International Movies, Romantic Movies
Movie;The Witch;Robert Eggers;United Kingdom;2018;2015;Adults;[90min..120min];Horror Movies, Independent Movies
Movie;The Women's Balcony;Emil Ben-Shimon;Israel;2017;2016;Older Kids;[90min..120min];Comedies, Dramas, Faith & Spirituality
Movie;The Workshop;Laurent Cantet;France;2018;2017;Adults;[90min..120min];Dramas, International Movies
Movie;Theater of Life;Peter Svatek;Canada;2017;2016;Older Kids;[90min..120min];Documentaries
Movie;Theeram;Saheed Arafath;India;2018;2017;Teens;[90min..120min];Dramas, International Movies, Romantic Movies
Movie;This Is Not What I Expected;Derek Hui;China;2017;2017;Older Kids;[90min..120min];Comedies, International Movies, Romantic Movies
Movie;Thumper;Jordan Ross;United States;2018;2017;Adults;[90min..120min];Dramas, Thrillers
Movie;Tik Tok;Li Jun;China;2017;2016;Teens;[90min..120min];Dramas, International Movies, Thrillers
Movie;Tinker';Sonny Marler;United States;2019;2018;Teens;[90min..120min];Dramas, Independent Movies, Sci-Fi & Fantasy
Movie;To Wong Foo, Thanks for Everything! Julie Newmar;Beeban Kidron;United States;2019;1995;Teens;[90min..120min];Comedies, Cult Movies, LGBTQ Movies
Movie;Tomorrow Never Dies;Roger Spottiswoode;United Kingdom;2019;1997;Teens;[90min..120min];Action & Adventure
Movie;Tortilla Soup;Maria Ripoll;United States;2020;2001;Teens;[90min..120min];Comedies, Dramas, Romantic Movies
Movie;Total Frat Movie;Warren P. Sonoda;United States;2016;2016;Adults;[90min..120min];Comedies
Movie;Tracers;Daniel Benmayor;United States;2019;2015;Teens;[90min..120min];Action & Adventure
Movie;Train to Busan;Sang-ho Yeon;South Korea;2017;2016;Adults;[90min..120min];Action & Adventure, Horror Movies, International Movies
Movie;Trainspotting;Danny Boyle;United Kingdom;2019;1996;Adults;[90min..120min];Comedies, Cult Movies, Dramas
Movie;Traitor;Jeffrey Nachmanoff;United States;2018;2008;Teens;[90min..120min];Dramas, Thrillers
Movie;Transcendence;Wally Pfister;United Kingdom;2018;2014;Teens;[90min..120min];Sci-Fi & Fantasy, Thrillers
Movie;Trash;Stephen Daldry;United Kingdom;2019;2014;Adults;[90min..120min];Dramas, Independent Movies, Thrillers
Movie;Trash Fire;Richard Bates Jr.;United States;2017;2016;Adults;[90min..120min];Comedies, Dramas, Independent Movies
Movie;Tremors;Ron Underwood;United States;2020;1990;Teens;[90min..120min];Comedies, Cult Movies, Horror Movies
Movie;Tremors 3: Back to Perfection;Brent Maddock;United States;2020;2001;Older Kids;[90min..120min];Comedies, Horror Movies, Sci-Fi & Fantasy
Movie;Tremors 4: The Legend Begins;S.S. Wilson;United States;2020;2004;Teens;[90min..120min];Comedies, Horror Movies, Sci-Fi & Fantasy
Movie;Tremors 5:  Bloodline;Don Michael Paul;South Africa;2020;2015;Teens;[90min..120min];Comedies, Horror Movies, Sci-Fi & Fantasy
Movie;Tremors 6: A Cold Day in Hell;Don Michael Paul;United States;2018;2018;Teens;[90min..120min];Action & Adventure, Comedies, Horror Movies
Movie;Trespass Against Us;Adam Smith;United Kingdom;2019;2016;Adults;[90min..120min];Dramas
Movie;Trip to Bhangarh: Asia's Most Haunted Place;Jitender Pawar;India;2017;2014;Adults;[90min..120min];International Movies, Thrillers
Movie;Trixie Mattel: Moving Parts;Nicholas Zeig-Owens;United States;2020;2019;Adults;[90min..120min];Documentaries, Music & Musicals
Movie;Trophy;Shaul Schwarz, Christina Clusiau;United Kingdom;2018;2017;Adults;[90min..120min];Documentaries, International Movies
Movie;True to the Game;Preston A. Whitmore II;United States;2018;2017;Adults;[90min..120min];Dramas
Movie;Turbo;David Soren;United States;2019;2013;Older Kids;[90min..120min];Children & Family Movies, Comedies
Movie;Tusk;Kevin Smith;United States;2018;2014;Adults;[90min..120min];Horror Movies
Movie;Two Lovers and a Bear;Kim Nguyen;Canada;2017;2016;Adults;[90min..120min];Dramas, Independent Movies, Romantic Movies
Movie;Una;Benedict Andrews;United Kingdom;2018;2016;Adults;[90min..120min];Dramas, International Movies
Movie;Unacknowledged;Michael Mazzola;United States;2017;2017;Adults;[90min..120min];Documentaries
Movie;Under The Skin;Jonathan Glazer;Switzerland;2018;2013;Adults;[90min..120min];Dramas, Independent Movies, International Movies
Movie;Undercover Grandpa;Erik Canuel;Canada;2017;2016;Teens;[90min..120min];Action & Adventure, Children & Family Movies, Comedies
Movie;Unfinished Song;Paul Andrew Williams;United Kingdom;2019;2012;Teens;[90min..120min];Comedies, Dramas, Independent Movies
